,Attrition,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research_Development,Department_Sales,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
3192,0,34,8,3,3,41480,1.0,11,0,11.0,3,11,7,9,3,3,4.0,4.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,-0.32044708017441176,0.004448573648746392,-0.501432523621368,-0.6768031377250224,-0.817965733870502,-0.03701532117681268,0.16026171399270664,0.650044554753652,1.496007123939376,1.36749013633285,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
628,0,28,1,2,1,176390,0.0,13,1,6.0,0,5,1,3,3,3,4.0,4.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,-0.976702891926377,-0.9795304575772393,2.3620197015130215,-1.077717311672973,-0.3374427779843027,-0.6789997978371561,-2.1730554156298054,-0.3294343444905385,-0.3710546210731817,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
3703,1,29,4,3,3,59160,6.0,9,0,5.0,2,3,0,2,3,2,3.0,3.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,-0.8673269233010494,-0.5578251584803883,-0.1261761650091376,1.32776773201473,-1.2984886897567012,-0.8073966931692249,-0.6175106625481307,-0.6559273109052687,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-1.204968430023692,0.04566222675178887,-0.0948566558580675,-1.113170723274308
3750,1,44,7,2,3,45580,1.0,10,1,6.0,2,6,0,2,1,3,2.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0.7733126060788637,-0.13611985938353727,-0.4144104042599345,-0.6768031377250224,-1.0582272118136016,-0.6789997978371561,-0.6175106625481307,-0.16618786128317342,-0.6822315785752746,-0.5978432097090922,-3.136393570592474,-0.0377479481323154,-0.8956319618600838,-0.0948566558580675,-2.205895453672149
1918,0,35,10,2,2,23180,3.0,19,0,10.0,4,5,0,4,3,4,4.0,4.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,-0.21107111154908423,0.28558543971331374,-0.8898483246736201,0.1250252101708786,1.104126089674295,-0.16541221650888138,0.938034090533544,-0.3294343444905385,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,1.1294725337590612,0.9869564153636615,0.9580522241664822,-1.113170723274308
558,0,55,9,3,2,83810,4.0,15,1,23.0,3,19,9,11,3,3,3.0,3.0,4.0,0,1,0,1,0,0,0,1,0,0,0,0,1.9764482609574665,0.14501700668103007,0.39701779651752983,0.5259393841188291,0.14308017790189648,1.5037474228080117,0.16026171399270664,1.9560164204125723,2.118361038943562,1.9290139494876908,0.03998910974319561,-0.0377479481323154,0.04566222675178887,-0.0948566558580675,1.0722787375213743
3566,0,34,19,4,2,164130,6.0,16,0,6.0,1,4,1,2,3,3,4.0,2.0,3.0,1,0,0,1,0,0,0,1,0,0,0,0,-0.32044708017441176,1.550701337003867,2.101802339715174,1.32776773201473,0.3833416558449961,-0.6789997978371561,-1.3952830390889681,-0.49268082769790356,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,-0.020445992876466822
3397,0,32,2,2,3,53630,1.0,17,0,6.0,4,6,4,1,3,4,2.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,-0.5391990174250668,-0.8389620245449556,-0.24354990161126622,-0.6768031377250224,0.6236031337880957,-0.6789997978371561,0.938034090533544,-0.16618786128317342,0.5624762514330971,-0.8786051162865125,0.03998910974319561,1.1294725337590612,-0.8956319618600838,-0.0948566558580675,-0.020445992876466822
2634,0,30,3,5,3,57720,1.0,17,0,1.0,3,1,0,0,3,4,4.0,3.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,-0.7579509546757219,-0.698393591512672,-0.15674003132144596,-0.6768031377250224,0.6236031337880957,-1.3209842744974998,0.16026171399270664,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,1.1294725337590612,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
4081,1,24,2,5,3,47680,2.0,8,1,6.0,2,2,2,0,1,3,3.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,-1.4142067664276872,-0.8389620245449556,-0.36983809922115146,-0.2758889637770719,-1.5387501676998008,-0.6789997978371561,-0.6175106625481307,-0.8191737941126337,-0.05987766357108876,-1.1593670228639328,-3.136393570592474,-0.0377479481323154,0.04566222675178887,-2.2006744159071667,-2.205895453672149
1650,0,33,7,3,2,46490,0.0,12,0,4.0,2,3,0,2,3,2,4.0,3.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,-0.4298230487997393,-0.13611985938353727,-0.39509573874312853,-1.077717311672973,-0.5777042559274024,-0.9357935885012936,-0.6175106625481307,-0.6559273109052687,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-1.204968430023692,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
4003,1,35,1,2,1,67960,0.0,7,0,5.0,2,4,3,2,1,1,1.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,-0.21107111154908423,-0.9795304575772393,0.06060301801052462,-1.077717311672973,-1.7790116456429004,-0.8073966931692249,-0.6175106625481307,-0.49268082769790356,0.2512992939310042,-0.5978432097090922,-3.136393570592474,-2.3721889119150683,-1.8369261504719565,-2.2006744159071667,-2.205895453672149
1847,0,40,20,4,1,31490,2.0,15,1,16.0,1,9,4,8,3,4,3.0,4.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0.3358087315775535,1.6912697700361505,-0.7134693461630073,-0.2758889637770719,0.14308017790189648,0.6049691554835308,-1.3952830390889681,0.3235515883389218,0.5624762514330971,1.0867282297554297,0.03998910974319561,1.1294725337590612,0.04566222675178887,0.9580522241664822,1.0722787375213743
4021,1,29,6,3,2,109340,6.0,14,2,11.0,2,9,0,7,1,2,1.0,3.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,-0.8673269233010494,-0.27668829241582094,0.9388896763461635,1.32776773201473,-0.09718130004120312,-0.03701532117681268,-0.6175106625481307,0.3235515883389218,-0.6822315785752746,0.8059663231780094,-3.136393570592474,-1.204968430023692,-1.8369261504719565,-0.0948566558580675,-2.205895453672149
556,0,41,5,3,1,27730,1.0,11,0,19.0,3,19,11,9,3,3,4.0,3.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0.44518470020288103,-0.4172567254481046,-0.7932749970895903,-0.6768031377250224,-0.817965733870502,0.9901598414797369,0.16026171399270664,1.9560164204125723,2.740714953947748,1.36749013633285,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-0.0948566558580675,1.0722787375213743
1610,0,59,13,4,5,186650,3.0,12,0,30.0,3,5,4,3,3,3,1.0,4.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,2.4139521354587767,0.7072907388101647,2.579787248988219,0.1250252101708786,-0.5777042559274024,2.4025256901324927,0.16026171399270664,-0.3294343444905385,0.5624762514330971,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,-1.8369261504719565,0.9580522241664822,-1.113170723274308
172,0,37,6,2,1,20280,1.0,16,1,9.0,3,9,7,7,3,2,3.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0.007680825701570844,-0.27668829241582094,-0.9514005554414633,-0.6768031377250224,0.3833416558449961,-0.2938091118409501,0.16026171399270664,0.3235515883389218,1.496007123939376,0.8059663231780094,0.03998910974319561,-1.204968430023692,0.04566222675178887,0.9580522241664822,-0.020445992876466822
3432,0,39,2,1,1,47790,4.0,20,2,9.0,3,7,1,7,3,3,4.0,3.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0.22643276295222592,-0.8389620245449556,-0.3675033594334057,0.5259393841188291,1.3443875676173946,-0.2938091118409501,0.16026171399270664,-0.0029413780758083497,-0.3710546210731817,0.8059663231780094,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-0.0948566558580675,1.0722787375213743
3804,1,47,1,3,2,196270,7.0,5,2,25.0,1,23,14,10,3,1,1.0,2.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,1.1014405119548463,-0.9795304575772393,2.7839708558801677,1.7286819059626808,-2.2595346015291,1.7605412134721492,-1.3952830390889681,2.609002353242033,3.6742458264540265,1.6482520429102705,0.03998910974319561,-2.3721889119150683,-1.8369261504719565,-1.1477655358826173,-1.113170723274308
3890,1,39,1,1,1,42840,4.0,15,1,12.0,0,1,0,0,2,2,2.0,2.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0.22643276295222592,-0.9795304575772393,-0.4725666498819657,0.5259393841188291,0.14308017790189648,0.09138157415525602,-2.1730554156298054,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,-1.5482022304246392,-1.204968430023692,-0.8956319618600838,-1.1477655358826173,-1.113170723274308
2515,0,37,6,5,2,54670,4.0,12,0,13.0,2,7,6,7,3,4,2.0,2.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0.007680825701570844,-0.27668829241582094,-0.22147599816348798,0.5259393841188291,-0.5777042559274024,0.21977846948732474,-0.6175106625481307,-0.0029413780758083497,1.184830166437283,0.8059663231780094,0.03998910974319561,1.1294725337590612,-0.8956319618600838,-1.1477655358826173,-0.020445992876466822
3398,0,40,1,4,2,50710,8.0,13,1,8.0,3,1,0,0,3,3,2.0,1.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0.3358087315775535,-0.9795304575772393,-0.305526630522336,2.1295960799106313,-0.3374427779843027,-0.42220600717301876,0.16026171399270664,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,-0.8956319618600838,-2.2006744159071667,1.0722787375213743
3555,0,41,8,4,4,57430,2.0,12,3,7.0,2,5,1,4,3,2,3.0,3.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0.44518470020288103,0.004448573648746392,-0.16289525439823027,-0.2758889637770719,-0.5777042559274024,-0.5506029025050875,-0.6175106625481307,-0.3294343444905385,-0.3710546210731817,-0.03631939655425154,0.03998910974319561,-1.204968430023692,0.04566222675178887,-0.0948566558580675,1.0722787375213743
2516,0,30,20,4,1,53800,7.0,21,1,4.0,0,2,2,2,4,3,4.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7579509546757219,1.6912697700361505,-0.23994166739384093,1.7286819059626808,1.5846490455604942,-0.9357935885012936,-2.1730554156298054,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,1.6281804499110304,-0.0377479481323154,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
1096,0,22,23,4,1,46630,0.0,13,1,3.0,1,2,2,1,3,4,1.0,3.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,-1.6329587036783422,2.1129750691330016,-0.392124251740543,-1.077717311672973,-0.3374427779843027,-1.0641904838333622,-1.3952830390889681,-0.8191737941126337,-0.05987766357108876,-0.8786051162865125,0.03998910974319561,1.1294725337590612,-1.8369261504719565,-0.0948566558580675,-1.113170723274308
2600,0,35,13,4,2,95260,1.0,15,0,5.0,2,5,0,3,2,4,3.0,2.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,-0.21107111154908423,0.7072907388101647,0.640042983514704,-0.6768031377250224,0.14308017790189648,-0.8073966931692249,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,-1.5482022304246392,1.1294725337590612,0.04566222675178887,-1.1477655358826173,-0.020445992876466822
1260,0,31,19,3,2,10810,4.0,11,3,13.0,4,7,1,7,3,4,3.0,2.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,-0.6485749860503944,1.550701337003867,-1.1524004262592134,0.5259393841188291,-0.817965733870502,0.21977846948732474,0.938034090533544,-0.0029413780758083497,-0.3710546210731817,0.8059663231780094,0.03998910974319561,1.1294725337590612,0.04566222675178887,-1.1477655358826173,-0.020445992876466822
4154,1,42,12,1,1,50100,6.0,15,3,7.0,3,2,2,2,3,3,3.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0.5545606688282085,0.5667223057778811,-0.31847382389074436,1.32776773201473,0.14308017790189648,-0.5506029025050875,0.16026171399270664,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.04566222675178887,-2.2006744159071667,-2.205895453672149
554,0,39,21,1,2,34470,0.0,14,0,9.0,5,8,1,7,3,4,3.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0.22643276295222592,1.8318382030684341,-0.650219122822258,-1.077717311672973,-0.09718130004120312,-0.2938091118409501,1.7158064670743813,0.1603051051315567,-0.3710546210731817,0.8059663231780094,0.03998910974319561,1.1294725337590612,0.04566222675178887,-0.0948566558580675,-0.020445992876466822
992,0,49,1,4,2,58100,1.0,21,1,10.0,2,10,1,7,4,3,1.0,4.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,1.3201924492055013,-0.9795304575772393,-0.14867456660014236,-0.6768031377250224,1.5846490455604942,-0.16541221650888138,-0.6175106625481307,0.48679807154628685,-0.3710546210731817,0.8059663231780094,1.6281804499110304,-0.0377479481323154,-1.8369261504719565,0.9580522241664822,1.0722787375213743
1866,0,29,8,2,1,128080,1.0,13,0,10.0,6,10,0,4,3,3,4.0,2.0,4.0,0,1,0,1,0,0,0,0,0,0,1,0,-0.8673269233010494,0.004448573648746392,1.3366444365493986,-0.6768031377250224,-0.3374427779843027,-0.16541221650888138,2.493578843615219,0.48679807154628685,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,1.0722787375213743
4295,1,41,8,2,1,20990,8.0,9,1,8.0,2,6,0,5,3,2,3.0,3.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0.44518470020288103,0.004448573648746392,-0.9363308713569224,2.1295960799106313,-1.2984886897567012,-0.42220600717301876,-0.6175106625481307,-0.16618786128317342,-0.6822315785752746,0.24444251002316877,0.03998910974319561,-1.204968430023692,0.04566222675178887,-0.0948566558580675,-0.020445992876466822
2085,0,42,9,3,1,178560,3.0,18,0,10.0,2,6,3,3,3,3,4.0,4.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0.5545606688282085,0.14501700668103007,2.4080777500530974,0.1250252101708786,0.8638646117311953,-0.16541221650888138,-0.6175106625481307,-0.16618786128317342,0.2512992939310042,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
1736,0,48,1,4,2,132370,5.0,13,1,7.0,2,1,0,0,3,3,4.0,2.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,1.2108164805801738,-0.9795304575772393,1.427699288271484,0.9268535580667796,-0.3374427779843027,-0.5506029025050875,-0.6175106625481307,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,1.0722787375213743
1811,0,25,6,4,1,22160,2.0,13,3,6.0,2,3,1,2,3,3,1.0,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,-1.3048307978023597,-0.27668829241582094,-0.9114977299781719,-0.2758889637770719,-0.3374427779843027,-0.6789997978371561,-0.6175106625481307,-0.6559273109052687,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,-1.8369261504719565,0.9580522241664822,-1.113170723274308
255,0,26,2,2,1,28350,3.0,11,1,5.0,2,2,2,0,3,4,4.0,3.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,-1.1954548291770322,-0.8389620245449556,-0.7801155546495686,0.1250252101708786,-0.817965733870502,-0.8073966931692249,-0.6175106625481307,-0.8191737941126337,-0.05987766357108876,-1.1593670228639328,0.03998910974319561,1.1294725337590612,0.9869564153636615,-0.0948566558580675,1.0722787375213743
3017,0,51,3,1,3,40280,3.0,14,0,29.0,3,5,0,3,3,4,3.0,4.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,1.5389443864561565,-0.698393591512672,-0.5269024122149584,0.1250252101708786,-0.09718130004120312,2.274128794800424,0.16026171399270664,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,1.1294725337590612,0.04566222675178887,0.9580522241664822,-1.113170723274308
2332,0,30,10,3,2,57700,1.0,16,1,5.0,2,5,0,4,3,3,4.0,4.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,-0.7579509546757219,0.28558543971331374,-0.15716452946467246,-0.6768031377250224,0.3833416558449961,-0.8073966931692249,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-1.113170723274308
673,0,33,7,3,2,28990,1.0,17,0,15.0,3,15,5,7,3,4,4.0,2.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,-0.4298230487997393,-0.13611985938353727,-0.7665316140663204,-0.6768031377250224,0.6236031337880957,0.47657226015146215,0.16026171399270664,1.3030304875831122,0.87365320893519,0.8059663231780094,0.03998910974319561,1.1294725337590612,0.9869564153636615,-1.1477655358826173,-0.020445992876466822
1720,0,40,1,3,2,37800,7.0,12,0,7.0,2,5,1,3,3,4,4.0,2.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0.3358087315775535,-0.9795304575772393,-0.579540181975045,1.7286819059626808,-0.5777042559274024,-0.5506029025050875,-0.6175106625481307,-0.3294343444905385,-0.3710546210731817,-0.3170813031316719,0.03998910974319561,1.1294725337590612,0.9869564153636615,-1.1477655358826173,-0.020445992876466822
2989,0,45,15,3,3,36810,3.0,17,1,22.0,2,0,0,0,3,1,1.0,4.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0.8826885747041912,0.988427604874732,-0.600552840064757,0.1250252101708786,0.6236031337880957,1.375350527475943,-0.6175106625481307,-1.1456667605273638,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-2.3721889119150683,-1.8369261504719565,0.9580522241664822,-0.020445992876466822
2759,0,37,10,4,3,35640,5.0,11,0,10.0,1,5,0,0,3,3,4.0,3.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0.007680825701570844,0.28558543971331374,-0.6253859814435074,0.9268535580667796,-0.817965733870502,-0.16541221650888138,-1.3952830390889681,-0.3294343444905385,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-0.0948566558580675,-0.020445992876466822
1570,0,33,1,4,4,44650,0.0,13,0,6.0,3,5,1,4,3,2,2.0,4.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,-0.4298230487997393,-0.9795304575772393,-0.434149567919967,-1.077717311672973,-0.3374427779843027,-0.6789997978371561,0.16026171399270664,-0.3294343444905385,-0.3710546210731817,-0.03631939655425154,0.03998910974319561,-1.204968430023692,-0.8956319618600838,0.9580522241664822,1.0722787375213743
1018,0,30,1,4,1,53010,1.0,16,1,10.0,3,10,1,8,3,2,2.0,4.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,-0.7579509546757219,-0.9795304575772393,-0.25670934405128787,-0.6768031377250224,0.3833416558449961,-0.16541221650888138,0.16026171399270664,0.48679807154628685,-0.3710546210731817,1.0867282297554297,0.03998910974319561,-1.204968430023692,-0.8956319618600838,0.9580522241664822,1.0722787375213743
2050,0,46,2,4,1,42720,7.0,13,0,24.0,3,2,2,2,3,3,4.0,2.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,0.9920645433295187,-0.8389620245449556,-0.47511363874132473,1.7286819059626808,-0.3374427779843027,1.6321443181400805,0.16026171399270664,-0.8191737941126337,-0.05987766357108876,-0.5978432097090922,0.03998910974319561,-0.0377479481323154,0.9869564153636615,-1.1477655358826173,-0.020445992876466822
1522,0,36,11,3,2,39290,0.0,24,0,6.0,6,5,0,3,4,3,4.0,4.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,-0.1016951429237567,0.4261538727455974,-0.5479150703046703,-1.077717311672973,2.305433479389793,-0.6789997978371561,2.493578843615219,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,1.6281804499110304,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
3336,0,42,6,3,2,182650,9.0,23,1,18.0,4,13,5,7,3,3,4.0,4.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0,0.5545606688282085,-0.27668829241582094,2.4948876203429178,2.5305102538585817,2.0651720014466934,0.8617629461476682,0.938034090533544,0.9765375211683821,0.87365320893519,0.8059663231780094,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,1.0722787375213743
2223,0,35,2,4,2,32940,0.0,11,0,6.0,2,5,0,3,3,3,3.0,3.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,-0.21107111154908423,-0.8389620245449556,-0.6826932307790856,-1.077717311672973,-0.817965733870502,-0.6789997978371561,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.3170813031316719,0.03998910974319561,-0.0377479481323154,0.04566222675178887,-0.0948566558580675,1.0722787375213743
4296,1,37,2,3,1,56470,6.0,10,0,7.0,2,0,0,0,2,2,4.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0.007680825701570844,-0.8389620245449556,-0.18327116527310253,1.32776773201473,-1.0582272118136016,-0.5506029025050875,-0.6175106625481307,-1.1456667605273638,-0.6822315785752746,-1.1593670228639328,-1.5482022304246392,-1.204968430023692,0.9869564153636615,0.9580522241664822,-0.020445992876466822
3057,0,47,18,4,2,62740,7.0,14,2,17.0,0,6,1,2,3,4,4.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,1.1014405119548463,1.4101329039715833,-0.050190997371593195,1.7286819059626808,-0.09718130004120312,0.7333660508155996,-2.1730554156298054,-0.16618786128317342,-0.3710546210731817,-0.5978432097090922,0.03998910974319561,1.1294725337590612,0.9869564153636615,0.9580522241664822,-0.020445992876466822
507,0,44,3,4,5,76320,1.0,21,0,10.0,3,10,7,7,4,4,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0.7733126060788637,-0.698393591512672,0.2380432418792037,-0.6768031377250224,1.5846490455604942,-0.16541221650888138,0.16026171399270664,0.48679807154628685,1.496007123939376,0.8059663231780094,1.6281804499110304,1.1294725337590612,0.04566222675178887,-0.0948566558580675,-0.020445992876466822
3556,0,19,1,3,5,152020,1.0,14,3,1.0,2,1,0,0,3,4,4.0,3.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,-1.961086609554325,-0.9795304575772393,1.8447687139915254,-0.6768031377250224,-0.09718130004120312,-1.3209842744974998,-0.6175106625481307,-0.9824202773199988,-0.6822315785752746,-1.1593670228639328,0.03998910974319561,1.1294725337590612,0.9869564153636615,-0.0948566558580675,1.0722787375213743
1826,0,36,1,3,2,53090,3.0,13,0,15.0,5,5,0,1,3,2,1.0,4.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0,-0.1016951429237567,-0.9795304575772393,-0.2550113514783819,0.1250252101708786,-0.3374427779843027,0.47657226015146215,1.7158064670743813,-0.3294343444905385,-0.6822315785752746,-0.8786051162865125,0.03998910974319561,-1.204968430023692,-1.8369261504719565,0.9580522241664822,1.0722787375213743
3319,0,55,2,3,1,27810,8.0,18,1,19.0,2,5,0,4,3,2,4.0,3.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,1.9764482609574665,-0.8389620245449556,-0.7915770045166842,2.1295960799106313,0.8638646117311953,0.9901598414797369,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.03631939655425154,0.03998910974319561,-1.204968430023692,0.9869564153636615,-0.0948566558580675,1.0722787375213743
1235,0,36,4,3,3,54050,4.0,14,0,10.0,2,8,7,7,3,3,4.0,4.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,-0.1016951429237567,-0.5578251584803883,-0.23463544060350963,0.5259393841188291,-0.09718130004120312,-0.16541221650888138,-0.6175106625481307,0.1603051051315567,1.496007123939376,0.8059663231780094,0.03998910974319561,-0.0377479481323154,0.9869564153636615,0.9580522241664822,-0.020445992876466822
3209,0,20,1,3,1,47770,1.0,18,1,2.0,3,2,0,2,3,1,2.0,4.0,2.0,0,1,1,0,0,0,0,0,0,0,0,1,-1.8517106409289974,-0.9795304575772393,-0.3679278575766322,-0.6768031377250224,0.8638646117311953,-1.192587379165431,0.16026171399270664,-0.8191737941126337,-0.6822315785752746,-0.5978432097090922,0.03998910974319561,-2.3721889119150683,-0.8956319618600838,0.9580522241664822,-1.113170723274308
2183,0,25,2,4,2,27850,0.0,21,0,6.0,2,5,0,4,4,3,2.0,4.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,-1.3048307978023597,-0.8389620245449556,-0.7907280082302311,-1.077717311672973,1.5846490455604942,-0.6789997978371561,-0.6175106625481307,-0.3294343444905385,-0.6822315785752746,-0.03631939655425154,1.6281804499110304,-0.0377479481323154,-0.8956319618600838,0.9580522241664822,1.0722787375213743
3130,0,30,11,3,5,27950,3.0,13,0,9.0,4,4,1,3,3,4,3.0,4.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,-0.7579509546757219,0.4261538727455974,-0.7886055175140987,0.1250252101708786,-0.3374427779843027,-0.2938091118409501,0.938034090533544,-0.49268082769790356,-0.3710546210731817,-0.3170813031316719,0.03998910974319561,1.1294725337590612,0.04566222675178887,0.9580522241664822,1.0722787375213743
