,Attrition,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
3523,1,35,19,3,1,137523,0.5932215701073843,8,1,7.15255099075169,4,6,0,4,3,2,2.1864431402147684,3.593221570107384,2.1864431402147684
3524,1,30,6,3,1,95798,1.0,10,0,9.138419985117217,3,9,0,1,1,2,2.892302498139652,1.0,2.7846049962793042
3525,1,46,6,2,2,168149,6.073349102356428,10,1,11.629339640942572,2,5,0,0,3,2,3.0,3.0,2.0
3526,1,25,12,1,2,82370,1.0,11,0,6.0,6,6,0,3,2,2,1.0789691621908286,2.8420616756183428,1.1579383243816572
3527,1,23,9,2,1,53785,2.4370610194572286,10,1,1.4790203398190762,2,1,0,0,2,1,1.0,2.239510169909538,2.760489830090462
3528,1,31,26,2,2,56890,3.0,12,2,12.0,2,1,0,0,2,1,1.6162651638994294,3.3837348361005706,1.0
3529,1,29,11,2,1,15554,1.0346702667264833,8,1,10.277362133811867,2,9,0,8,1,2,2.9306594665470334,3.89598919982055,1.0
3530,1,34,6,3,2,137440,0.0,14,1,3.0,3,2,1,0,3,2,1.0,1.8343863298330207,1.0
3531,1,30,10,3,1,191442,0.013687451426070307,6,0,4.01824993523476,2,3,0,2,2,2,3.9863125485739297,3.99087503238262,1.00456248380869
3532,1,28,18,4,2,41970,1.0,9,0,1.0,3,1,0,0,1,2,1.2886078123249212,1.8556960938375395,1.2886078123249212
3533,1,33,2,2,1,65607,2.085782756174358,10,0,14.343131024697431,2,2,0,1,1,2,2.5643370671307686,1.957108621912821,2.5214456890435892
3534,1,34,2,1,1,135145,3.7454363628534306,14,1,10.490872725706861,2,6,0,6,2,2,1.0,2.8727181814267153,3.809077272140073
3535,1,39,3,3,2,33652,5.674505942457161,17,0,14.482361629471388,2,2,2,2,3,1,1.0,1.1686264856142903,1.8313735143857097
3536,1,23,2,4,2,61790,1.0,4,0,1.0,3,1,1,0,1,1,1.802042983645579,2.796935524531632,2.203064475468368
3537,1,51,28,3,2,192720,9.0,14,0,18.0,2,10,2,7,3,2,2.0,2.885067002940433,2.0
3538,1,20,1,4,1,23356,1.1877145696467124,10,1,1.877145696467124,2,0,0,0,1,2,1.0,2.0938572848233563,1.0938572848233563
3539,1,42,2,4,1,22850,0.0,7,0,22.0,3,21,13,14,1,3,1.0903731805634076,2.0,3.819253638873185
3540,1,29,35,3,1,23070,1.0,8,1,7.0,0,7,0,7,2,2,2.661599474123843,2.3307997370619216,1.6692002629380784
3541,1,47,10,2,1,63427,2.3414264013664887,4,1,17.4635811938508,2,7,5,6,2,2,3.1707132006832444,1.341426401366489,1.341426401366489
3542,1,53,15,3,2,33197,8.51591560112907,13,0,8.089189897459594,1,4,3,2,3,2,1.2420421994354653,1.8789789002822674,1.0
3543,1,29,7,3,1,22440,1.0,9,3,11.0,5,11,3,10,2,2,2.428227647951678,3.571772352048322,1.5717723520483222
3544,1,28,13,1,1,20041,4.86042918595967,14,0,5.825536482449587,3,1,0,0,2,1,3.517446351755041,2.0348927035100823,1.0
3545,1,31,2,3,2,25720,1.0,10,3,10.0,3,10,4,7,1,2,1.0,1.8608548206419804,2.0
3546,1,31,1,2,2,28722,1.0,9,2,7.147480709879926,2,7,4,5,3,2,3.3169465877911195,2.6830534122088805,1.0
3547,1,35,9,4,2,54776,1.8691919217174235,10,0,15.827020195706442,3,14,11,10,1,3,3.1308080782825765,2.6962121174238645,1.8691919217174235
3548,1,28,8,5,2,171230,5.0,10,1,6.0,2,4,0,3,2,2,3.321638967190469,2.7738796557301564,1.0
3549,1,41,9,2,2,25925,7.805770293045395,9,1,8.407693724060525,1,6,4,5,2,3,2.203846862030263,1.0,2.3980765689848687
3550,1,28,34,4,1,28860,2.785046579909692,7,0,9.032709609593615,4,6,6,6,1,2,1.107476710045154,2.107476710045154,2.107476710045154
3551,1,33,18,3,1,22894,0.0,8,0,12.53746024444619,1,11,5,7,2,3,2.556619985620812,1.4433800143791877,1.4433800143791877
3552,1,21,1,3,3,61723,1.0,4,1,1.0,2,1,1,0,1,2,3.0,1.785820842562492,3.607089578718754
3553,1,56,25,3,2,43177,5.893922659275966,11,0,29.676611486575684,2,22,10,6,2,1,2.2626151061839774,3.3686924469080113,2.0
3554,1,40,3,2,1,96682,1.0,14,0,9.408302837693675,1,9,2,4,1,2,2.4083028376936744,1.5916971623063256,1.816605675387349
3555,1,23,14,2,2,75205,0.7026337730855163,8,2,4.189464907657935,2,3,0,2,2,1,2.4052675461710327,1.2973662269144837,1.0
3556,1,43,2,3,1,43819,1.7625665316251937,11,1,17.885570582869384,1,10,3,1,2,3,3.7625665316251937,2.2374334683748063,1.2374334683748063
3557,1,34,17,3,1,22890,0.0,10,0,13.28981578172156,1,12,6,7,2,1,2.5123637775457905,2.5123637775457905,1.4876362224542095
3558,1,34,20,1,1,20010,9.0,15,1,11.0,5,3,0,2,2,2,1.0,2.1042248028083477,3.0
3559,1,32,7,1,1,27417,1.0,8,1,1.0,3,1,0,0,1,2,1.3845113276448124,3.6154886723551876,1.6154886723551876
3560,1,24,12,1,1,41879,0.0,16,1,3.438335343106322,3,2,0,1,3,2,2.5369987941362067,2.0246658627574714,1.5123329313787357
3561,1,34,17,2,1,36906,1.0,7,1,8.261121297727362,3,8,5,5,2,2,1.6522242595454726,1.695551480909055,2.6522242595454726
3562,1,31,2,3,3,21666,0.19787578965518593,11,0,2.4946894741379655,2,1,0,0,1,1,2.9010621051724073,1.098937894827593,2.0989378948275927
3563,1,48,11,3,2,33375,7.402604266193423,14,0,10.594140401064797,1,3,3,2,2,2,2.1980468003549323,2.0,1.3993489334516442
3564,1,20,1,3,5,61620,1.0,4,3,1.0,2,1,1,1,1,2,2.4871878323531194,3.2564060838234403,2.7435939161765597
3565,1,25,30,4,2,82680,1.0,8,0,7.0,3,7,5,6,3,2,3.0,3.0,2.0
3566,1,32,29,4,1,87063,5.3658959686236685,11,2,7.463583874494675,3,1,0,1,2,2,2.0,3.2682080627526626,1.3658959686236687
3567,1,34,7,1,1,62904,0.2837288645350937,11,1,15.57440670319736,2,14,9,9,2,2,2.9290677838662265,3.0,1.0
3568,1,42,5,3,2,160103,2.491216838316306,12,0,3.982433676632612,3,0,0,0,2,2,2.254391580841847,3.745608419158153,1.508783161683694
3569,1,40,2,3,2,47750,3.0,12,1,15.0,3,5,1,0,1,2,1.7237061864102774,2.6381469067948613,2.7237061864102774
3570,1,35,5,3,2,159825,2.055013289986973,10,0,3.1100265799739457,2,0,0,0,2,1,1.9449867100130271,3.055013289986973,1.9449867100130271
3571,1,34,7,3,3,61200,0.045648745502383736,10,1,8.63481003598093,2,7,3,6,2,2,2.9543512544976163,1.0912974910047675,2.0456487455023837
3572,1,25,1,2,1,32240,1.9801686828732237,9,0,1.7001204877665885,3,1,0,0,3,2,3.859975902446682,3.140024097553318,1.0
3573,1,33,21,3,3,20713,2.660885846747835,7,3,6.384071538956529,0,4,0,3,1,3,1.0,2.0,2.0
3574,1,40,18,1,1,28094,1.0,6,0,7.800728836307354,3,7,6,6,2,2,3.971532690901051,3.028467309098949,2.028467309098949
3575,1,29,11,4,2,29960,9.0,19,0,4.0,4,2,2,2,2,2,1.3313470071030507,1.0,2.6686529928969493
3576,1,24,6,3,1,57933,1.4820410581120824,12,0,2.92816423244833,2,0,0,0,2,1,1.0,3.035917883775835,1.5179589418879176
3577,1,48,12,2,1,63470,2.0,4,1,19.0,3,9,7,7,2,1,2.8039022872616073,1.0,1.3921954254767859
3578,1,28,8,3,2,68362,1.3892199289242317,5,0,2.556879715696927,3,1,0,0,3,2,2.1676597867726954,2.6107800710757685,1.0
3579,1,19,15,2,2,160381,1.0,12,0,1.0,2,1,0,0,1,2,3.0,2.719316784484026,3.0
3580,1,27,3,3,1,49761,0.20699257843842678,7,0,6.586014843123147,3,5,1,4,2,2,1.4139851568768536,3.0,2.0
3581,1,51,7,2,1,44041,2.5497178853379374,6,1,26.052539031958567,2,23,8,6,3,2,1.9668547431080419,3.483427371554021,2.483427371554021
3582,1,33,11,3,3,67281,7.0,13,0,15.033034794962525,2,7,7,6,3,2,2.994494200839579,2.994494200839579,2.994494200839579
3583,1,25,1,2,1,32119,1.0383201632461265,10,1,1.0306561305969013,3,1,0,0,1,2,1.9923359673507748,1.9923359673507748,1.0076640326492252
3584,1,33,2,3,1,16759,5.904655954490711,5,0,10.190688091018577,2,0,0,0,2,2,2.5618623817962844,2.5618623817962844,1.0
3585,1,25,1,2,1,32120,1.0,9,1,1.0,3,1,0,0,2,2,2.0734427250016423,2.0367213625008214,1.0
3586,1,40,5,3,1,22858,0.0,6,0,20.163562179778246,2,19,11,12,1,3,2.1080257541306913,1.8919742458693087,1.8919742458693087
3587,1,20,2,2,2,63970,1.0,11,1,1.0,3,1,0,0,2,1,1.0,1.0,1.3388606493387516
3588,1,24,26,2,1,104670,1.0,12,1,5.012928397899064,0,4,0,3,1,1,3.4077570387394385,2.605171359159626,2.0
3589,1,25,11,1,2,81762,1.0,7,0,3.860243216846504,4,3,0,1,1,1,2.0,1.0,2.1440972867386017
3590,1,33,3,4,1,23384,1.9746645480871672,12,1,9.746645480871672,2,1,0,1,2,2,1.0,3.0,2.0
3591,1,33,13,4,1,71400,5.0,15,0,8.0,2,5,0,4,4,1,3.7065111767918784,3.4130223535837567,2.4130223535837567
3592,1,32,17,3,1,24058,1.0,1,0,9.385783474895348,3,9,8,6,2,2,1.1364925611343673,3.0,2.0
3593,1,53,15,1,2,59661,4.0,5,1,15.337315865981026,2,3,1,1,1,1,2.205969917525617,3.0,1.0
3594,1,39,12,4,4,66960,7.0,6,0,8.0,3,2,2,2,2,3,3.9129072332042285,2.174185533591543,1.174185533591543
3595,1,28,29,2,1,25096,4.06346787105759,9,0,5.851199548353404,3,5,5,4,3,2,2.3829334838821987,3.2341330322356026,3.0
3596,1,26,6,3,1,24042,1.0,7,0,2.0245455412894127,5,2,1,1,1,2,1.0,2.1138383934766014,2.772323213046797
3597,1,32,6,1,3,102662,1.6904462856033842,9,1,7.2140165704304575,2,1,0,0,1,1,2.0,1.654776857198308,1.0
3598,1,34,3,2,2,27823,2.522235816153427,5,0,4.551883571024662,2,3,1,1,3,2,2.5074119387178087,2.5074119387178087,2.0148238774356177
3599,1,38,8,1,1,59860,1.7484450493703516,8,2,8.874222524685177,1,5,1,0,1,3,3.7484450493703516,1.1257774753148242,1.2515549506296484
3600,1,25,12,1,2,82370,1.0,9,0,6.0,6,6,0,3,2,1,1.5064534196598813,1.9870931606802373,2.0129068393197627
3601,1,18,2,3,1,34680,1.0,14,2,0.0,4,0,0,0,1,2,3.0,2.7022587660316644,2.4045175320633287
3602,1,20,1,3,5,61620,1.0,6,3,1.0,2,1,1,1,2,2,1.0071831610009296,3.9928168389990706,2.0071831610009294
3603,1,39,21,1,1,28325,0.13148911989798162,10,0,6.262978239795963,3,5,0,3,2,3,1.1314891198979815,3.8685108801020185,2.0
3604,1,28,15,3,1,56773,4.450536948960961,10,1,6.923120678636637,3,2,1,1,1,1,3.1758054234414415,3.2747315255195195,2.450536948960961
3605,1,53,3,2,2,44086,2.210847848804707,5,1,26.68067366314822,2,18,6,4,1,2,1.7891521511952928,2.1837282267929394,2.394576075597646
3606,1,26,2,3,2,48210,6.0,6,2,6.0,2,3,1,2,3,2,2.5781718214611686,2.0,1.0
3607,1,25,16,4,1,27164,3.9448946236722713,6,0,2.1779578494689087,2,0,0,0,1,2,1.8220421505310915,3.0,1.4110210752655457
3608,1,46,5,4,2,27430,5.0,24,1,14.0,1,8,0,7,2,2,3.7228330076696645,2.092388997443445,1.907611002556555
3609,1,27,8,2,2,24380,0.7140326444668564,12,0,1.8579020665994306,2,1,0,0,3,2,3.2859673555331437,1.0,2.0
3610,1,25,3,3,4,61447,0.6079052140907037,6,2,4.13675828727437,2,3,2,3,2,2,2.392094785909296,2.2158104281814075,2.607905214090704
3611,1,47,9,2,1,44226,3.6906272821372177,8,1,14.54686358931391,2,7,2,5,2,2,1.0,2.381254564274436,2.0
3612,1,32,17,1,1,20020,7.5903230737703575,17,0,9.237903842212948,4,2,0,1,3,2,3.1762096157787054,1.3524192315574106,1.0
3613,1,31,35,3,2,25150,1.0,8,0,7.0,3,7,7,7,2,2,1.044939488515011,3.044939488515011,3.0
3614,1,54,23,2,1,43110,6.463594847650679,15,0,34.99355191140634,1,25,10,6,2,1,2.8211982825502266,2.8211982825502266,2.0
3615,1,38,1,1,1,42840,3.996869789617054,9,0,11.998434894808527,0,0,0,0,1,3,3.0,3.996869789617054,1.998434894808527
3616,1,25,19,4,2,198590,3.0,14,0,6.0,3,3,2,2,2,3,1.636401370183407,2.0,1.0
3617,1,45,1,2,1,97082,1.0,16,0,9.051135381442101,0,9,3,6,2,2,2.8977292371157986,2.0,3.0
3618,1,36,15,3,2,196414,5.227178338998835,12,0,5.257607220333722,2,1,0,0,2,3,3.2271783389988347,2.742392779666278,1.7423927796662781
3619,1,35,3,4,3,54814,1.1190494006955434,15,0,17.702376498261142,3,16,14,13,1,1,2.9404752996522285,1.0,1.1190494006955434
3620,1,30,26,1,1,136173,5.226568170645714,9,1,8.188613641151836,4,5,1,4,3,2,2.3962045470506124,2.7924090941012247,3.0
3621,1,40,3,3,2,159857,2.3731798269852136,9,0,3.746359653970427,2,0,0,0,1,1,1.6268201730147864,3.3731798269852136,1.6268201730147864
3622,1,48,12,2,1,63470,2.0,2,1,19.0,3,9,7,7,2,2,2.0,2.77102472386819,1.2289752761318102
3623,1,29,8,1,1,25652,1.0,14,1,5.070711064359836,3,5,2,3,1,3,2.8484833508650613,2.3838388830449793,2.0
3624,1,29,2,3,1,49780,0.0,8,0,7.0,3,6,1,5,2,1,1.543763491044458,1.912473017911084,2.0
3625,1,37,2,3,2,27430,2.4762120870436664,12,1,5.797689282891915,1,3,0,2,2,2,1.6309469782390833,3.0,1.0
3626,1,27,2,1,1,59920,0.2420500009703861,8,0,8.121025000485194,2,6,1,0,1,3,2.121025000485193,2.2420500009703863,3.0
3627,1,30,8,3,1,24100,1.0,6,0,4.770530111687279,2,4,3,2,2,3,2.743156629437574,2.4189477901874756,2.0
3628,1,28,4,2,2,68216,0.49764390438316375,9,0,8.004712191233672,2,6,5,5,1,2,3.2535341434252545,2.502356095616836,1.751178047808418
3629,1,36,11,3,2,30709,4.715969341866979,9,0,15.863877367467913,3,13,10,6,2,2,2.0710076645332554,1.142015329066511,1.142015329066511
3630,1,45,11,2,1,63510,1.9198199859180964,4,1,17.55675974652574,3,8,6,6,2,2,2.839639971836193,1.0,1.0801800140819036
3631,1,29,17,3,2,26986,1.0,7,0,1.6452287081640158,2,1,1,1,2,2,2.2904574163280316,2.7095425836719684,2.354771291835984
3632,1,30,10,3,1,191325,0.11654857676214991,6,0,4.291371441905374,2,3,1,2,2,2,3.88345142323785,3.88345142323785,1.058274288381075
3633,1,29,2,2,3,27853,1.9942820598312578,8,0,3.319991472939602,2,2,1,0,2,2,2.0,2.331427353277086,1.331427353277086
3634,1,26,17,3,2,75100,0.0,10,3,7.0,3,6,0,4,1,2,1.678669956672565,3.35733991334513,2.35733991334513
3635,1,26,2,1,1,109327,2.809599954189325,8,1,4.61919990837865,2,3,0,2,2,2,1.638080009162135,2.361919990837865,1.0
3636,1,31,14,2,2,28770,1.8126784175829231,9,1,10.0,2,8,7,7,2,2,2.187321582417077,2.5936607912085385,1.4063392087914615
3637,1,39,19,3,1,36324,2.9797376319445132,11,2,9.90881934375031,0,3,0,2,3,1,1.9898688159722566,3.9898688159722564,1.0101311840277434
3638,1,30,1,2,1,57702,1.0,9,0,4.27513558231412,2,4,3,3,1,2,3.0,2.0,1.0
3639,1,29,35,3,1,23070,1.0,8,1,7.0,0,7,0,7,2,2,2.1734261048475263,2.086713052423763,1.9132869475762369
3640,1,22,1,2,1,109447,1.0,7,0,0.6125734683448192,3,0,0,0,3,3,2.0,2.7748530633103616,1.7748530633103616
3641,1,30,13,3,1,52956,1.0,15,0,3.0104112522692397,3,3,1,2,3,1,2.873698593466345,3.126301406533655,1.25260281306731
3642,1,26,2,1,1,109325,2.380134722669531,7,1,3.7602694453390617,2,3,0,1,2,2,1.723973055466094,2.276026944533906,1.0
3643,1,33,12,3,1,43020,2.0,5,0,11.0,3,0,0,0,3,2,2.7588831671926197,2.2411168328073803,1.3616752492110709
3644,1,31,18,2,2,49600,1.0,8,0,10.0,3,10,6,7,2,2,2.0,1.9024533072858416,2.804906614571683
3645,1,30,2,3,1,40000,4.13288768871155,5,0,7.664438443557749,4,4,0,0,1,1,1.1993315330673247,3.0,1.9335561556442251
3646,1,39,3,2,1,96618,1.0,12,0,9.466032527452237,1,9,2,4,2,2,1.5339674725477637,2.0,1.9320650549044724
3647,1,19,2,2,2,98382,1.0,9,0,1.0,2,1,0,0,2,2,1.426411371380373,2.7157257524130847,1.8578628762065423
3648,1,26,17,2,2,26126,6.035119832192712,10,1,6.046826442923616,1,4,1,2,1,3,1.0234132214618081,1.0,2.9882933892690957
3649,1,25,12,1,1,41881,0.0,18,1,3.889828699361805,3,2,0,2,3,2,3.422034260127639,3.577965739872361,2.577965739872361
3650,1,32,10,3,1,71293,3.819837169383375,14,0,6.524796461729219,2,4,0,3,3,1,3.7049592923458436,3.4099185846916873,2.4099185846916873
3651,1,22,16,2,1,104113,1.0,13,1,3.569997531011985,0,3,0,2,1,1,4.0,2.513999506202397,2.486000493797603
3652,1,25,22,2,2,82548,1.0,9,0,6.577199886734551,4,6,2,4,3,2,3.0,2.577199886734551,2.0
3653,1,34,8,3,1,56170,8.0,15,1,9.0,3,5,0,4,3,2,2.9562609276910528,1.9562609276910528,1.9562609276910528
3654,1,21,2,3,1,57796,1.1230032951237456,12,0,1.4920131804949825,2,0,0,0,2,1,1.0,3.7539934097525087,1.8769967048762544
3655,1,50,20,3,1,173280,4.0,12,2,20.0,1,3,2,0,2,2,2.0,2.0,2.1172847929008505
3656,1,25,14,4,1,27175,4.284163234136709,5,0,2.3136652936546835,2,0,0,0,1,2,1.3431673531726582,3.0,1.0
3657,1,32,10,3,1,71302,3.916693950197792,13,0,6.64586743774724,2,4,0,3,3,3,3.0,2.0,1.541653024901104
3658,1,24,4,3,2,76540,2.0,11,1,4.0,3,0,0,0,2,2,2.6954167028161207,3.3045832971838793,2.6522916485919397
3659,1,28,17,2,1,52227,1.0,8,0,2.389560733090839,3,2,1,1,1,3,3.0,2.845604362989907,1.0
3660,1,32,7,1,1,27416,1.0,8,1,1.0,4,1,0,0,1,2,1.3075071733307748,3.692492826669225,1.6924928266692252
3661,1,39,17,2,1,62788,0.5700689226098519,16,1,12.579586464340888,2,12,4,7,2,2,3.0,2.4299310773901484,1.8598621547802963
3662,1,35,7,4,3,54787,1.6540667552111352,11,0,16.36483311197216,3,15,12,11,2,2,3.6729666223944326,3.018899867183297,1.0
3663,1,28,19,1,1,135853,5.796950605956652,13,1,5.898475302978326,3,2,1,1,2,2,1.7246188257445816,1.7246188257445816,1.0
3664,1,36,8,1,2,25603,1.0,17,0,2.918940496334638,3,2,1,1,3,2,1.3063134987782128,2.306313498778213,2.306313498778213
3665,1,34,13,3,1,191710,1.89913356071286,7,0,6.9542077611088935,2,4,1,3,2,2,3.7889851599207933,3.7889851599207933,1.4220296801584134
3666,1,25,4,3,2,49730,0.5535804835984178,7,0,5.892839032803164,3,5,1,3,2,2,1.0,2.446419516401582,2.0
3667,1,28,3,3,3,179141,1.0,8,1,8.588662383628467,2,8,4,5,2,3,2.596760681036705,1.2016196594816475,2.596760681036705
3668,1,49,8,2,2,89980,1.0,7,2,9.0,2,9,7,7,1,3,2.8224223736682785,3.644844747336557,1.1775776263317215
3669,1,39,1,3,2,67550,7.0,9,1,21.0,2,18,11,5,2,2,2.8575623376612835,2.0,2.0
3670,1,28,5,2,1,109338,5.583176179206037,9,1,10.166352358412073,2,8,0,6,2,3,2.8332704716824146,2.8332704716824146,1.9166352358412073
3671,1,32,10,2,1,49463,0.43098522051329624,10,0,7.723940882053185,2,7,2,4,1,2,2.0,1.5690147794867038,1.5690147794867038
3672,1,32,23,2,2,36916,1.0,7,0,4.043399545036584,4,4,2,0,2,2,2.3622663633577226,1.3188668183211387,1.3188668183211387
3673,1,33,1,2,1,62140,1.0,15,2,14.0,3,13,3,8,2,3,1.8356025068117723,1.4178012534058861,1.0
3674,1,41,5,1,1,42921,3.2576551531247446,12,1,17.196413928126788,1,9,0,4,2,2,2.3711724234376277,2.3711724234376277,2.3711724234376277
3675,1,43,3,2,2,25762,5.808593334401864,15,1,10.0,1,8,5,7,1,2,1.0,3.0,1.3989258331997672
3676,1,29,25,4,1,28827,2.411171725287649,5,0,7.350272763794422,3,5,4,4,3,2,3.2944141373561755,2.0,1.7055858626438245
3677,1,22,1,1,1,109422,1.0,11,0,0.6884050184921369,3,0,0,0,1,1,2.3768100369842737,2.688405018492137,1.6884050184921369
3678,1,26,9,2,1,32090,2.8727644351006068,11,1,2.4982115480804854,3,1,0,0,1,2,1.6254471129798786,1.6254471129798786,1.3745528870201214
3679,1,55,4,2,4,25590,0.8331397983012472,15,0,9.838945849263832,2,8,1,1,3,1,1.8331397983012472,3.0,2.8331397983012474
3680,1,22,14,2,1,104094,1.0,9,1,3.1526466923110377,1,2,0,1,2,2,1.0,3.0,3.138941323075585
3681,1,38,24,2,2,26574,4.142594144081909,5,0,9.429623423672364,3,6,0,0,3,3,3.857405855918091,3.0,2.857405855918091
3682,1,47,1,1,1,57620,1.0,5,2,10.0,4,10,9,9,2,3,2.1099029648161918,2.8900970351838082,1.0
3683,1,38,2,2,2,25744,3.7670196859028593,11,2,10.0,2,9,5,7,1,3,1.6917549214757148,2.308245078524285,2.0
3684,1,34,7,3,2,23188,7.76432202221341,10,1,13.76432202221341,0,12,5,1,2,1,1.4633792416699714,3.845540252776676,1.0
3685,1,29,8,1,1,21800,1.0,18,0,4.0,2,4,0,1,2,3,1.974552240094249,2.050895519811502,1.974552240094249
3686,1,24,19,2,2,53253,1.0,10,0,2.0,2,2,2,2,2,3,1.0,3.0,1.3541776137135157
3687,1,31,2,1,2,70976,1.0,12,1,7.4583162221832024,2,7,0,5,1,3,3.6369023174547435,2.0,2.3630976825452565
3688,1,39,15,2,2,40700,4.703020832906459,20,0,7.406041665812917,2,4,4,4,2,3,3.340604166581292,4.0,2.340604166581292
3689,1,41,19,1,1,28100,1.0,5,0,8.0,3,8,7,7,2,2,3.784864333457047,3.071711888847651,2.071711888847651
3690,1,43,21,3,2,192384,6.542226630628608,11,0,13.90371105104768,2,7,1,5,2,2,3.4096288948952322,2.180742210209536,2.5903711051047678
3691,1,33,10,3,2,22357,1.0,7,1,14.443912524683032,2,14,3,7,3,2,2.6887825049366065,3.3112174950633935,2.6887825049366065
3692,1,24,20,2,3,53263,1.0,9,0,2.0,2,2,2,2,2,3,1.0,3.0,1.3228793602649906
3693,1,24,1,3,2,49719,0.6057792494526903,8,0,3.365324503283858,3,2,0,1,2,1,3.2115584989053807,1.6057792494526903,1.3942207505473097
3694,1,22,3,3,3,49683,1.0,7,0,2.45837491279016,3,2,0,0,2,1,2.90621881540738,2.0,1.36459372819754
3695,1,30,16,3,2,55617,4.12842978298004,9,0,6.4747521202150695,3,4,0,3,3,2,2.0,3.0,2.43578510850998
3696,1,33,4,2,1,49355,0.01196403384440814,11,0,5.964107898466775,2,4,0,2,1,2,2.011964033844408,2.011964033844408,2.011964033844408
3697,1,31,26,2,2,56890,3.0,12,2,12.0,2,1,0,0,1,2,3.454001621196115,1.0,2.0919967576077703
3698,1,40,3,3,2,159857,2.376548471560474,13,0,3.753096943120948,2,0,0,0,3,1,2.311725764219763,3.376548471560474,1.623451528439526
3699,1,54,1,3,2,10258,7.281105935156722,10,1,27.0645169078059,2,8,4,7,1,2,2.859447032421639,2.7188940648432784,3.140552967578361
3700,1,40,2,3,2,47750,3.0,12,1,15.0,3,5,1,0,1,2,1.9711793993187956,2.0,2.456769098978193
3701,1,24,20,2,1,25013,8.779706241044277,5,0,4.082610159608397,3,2,2,0,3,2,2.9724632801305346,2.0550734397389308,3.0
3702,1,35,2,3,1,25320,1.0,9,0,1.0,2,1,0,0,2,2,2.51636535373135,1.4945448820895502,1.0
3703,1,24,20,2,1,25015,8.712139256941619,5,0,4.107947778646893,3,2,2,0,2,1,3.0359825928822977,2.0359825928822977,2.9280348142354047
3704,1,30,4,2,3,11290,9.0,14,0,3.0,2,1,0,0,1,2,2.6157932870142,1.0,2.152620138957401
3705,1,27,9,1,3,102349,1.0779920251498232,7,1,1.7019282263484086,2,1,0,0,2,2,3.922007974850177,2.922007974850177,2.922007974850177
3706,1,33,11,3,3,67288,7.0,13,0,15.185734745516061,2,7,7,6,3,1,2.938088418161313,2.938088418161313,2.938088418161313
3707,1,25,10,1,2,81500,1.0,10,0,2.9399337997343475,4,2,0,1,1,1,1.0,3.6120132400531304,2.8360397201593917
3708,1,28,2,3,2,48136,5.519925190610418,6,1,7.440224428168746,2,3,1,1,2,2,2.679950127073612,2.0,1.0
3709,1,39,12,4,4,66960,7.0,6,0,8.0,3,2,2,2,2,3,3.023352096328186,3.953295807343628,2.953295807343628
3710,1,44,7,2,1,63280,3.5124272279003534,7,1,12.19407747444841,2,4,2,3,2,2,2.0,2.5124272279003534,1.4875727720996463
3711,1,31,2,3,2,25720,1.0,11,3,10.0,3,10,4,7,1,2,1.0,2.0829539822362184,2.0
3712,1,35,14,4,1,54748,2.421510456054691,7,0,14.446223859863272,3,12,8,9,2,2,3.2892447719726547,1.8677343159179636,1.0
3713,1,27,25,1,1,135482,7.300582281115365,11,1,7.299750450950558,4,2,1,2,2,2,2.199833633967039,2.0,1.0999168169835194
3714,1,19,6,4,1,24777,0.8838610397994744,4,0,0.46455584080210244,2,0,0,0,1,3,3.1161389602005256,1.0,1.1161389602005256
3715,1,33,20,1,1,20020,8.647350631642553,14,0,10.867756486865957,4,3,0,2,2,1,1.044081171044681,3.0,3.0
3716,1,32,7,1,3,102630,1.6279334347547056,10,1,6.651400912792351,2,1,0,0,1,1,1.6860332826226472,1.6860332826226472,1.0
3717,1,32,2,2,1,27427,1.0,10,1,1.0,2,1,0,0,1,1,2.0,3.0,1.1115963276913188
3718,1,35,18,4,2,19040,1.0,19,1,10.0,4,10,7,7,3,2,2.1911713705616154,2.0,1.0
3719,1,33,24,3,3,20708,2.0397558415510755,8,3,5.866463201292563,0,4,0,2,1,2,1.0,2.0,1.8267073597414876
3720,1,46,4,2,1,27742,3.952039489631393,9,0,7.8880921424732495,2,4,1,2,2,2,2.0,2.9840131632104643,1.9840131632104643
3721,1,34,11,4,1,171821,4.711594562181254,10,1,10.03767612946244,1,3,0,2,2,2,1.2884054378187457,2.0,1.0
3722,1,23,7,3,3,49690,1.0,6,0,5.0,3,5,1,2,1,2,3.883406456222779,1.0388645145924071,1.0388645145924071
3723,1,33,5,2,2,33283,6.831554315292739,14,0,9.894818949024204,3,3,1,2,3,2,3.0,2.2210362101951593,1.0
3724,1,47,5,3,1,27740,4.0,7,1,8.0,2,5,1,3,2,2,2.3855119047369224,3.0,2.3855119047369224
3725,1,29,8,1,1,25647,1.0,14,1,4.7230968340360455,3,4,2,3,1,3,2.978838687236483,2.3403871042545057,2.0
3726,1,35,15,3,2,34451,3.292961963262074,11,0,7.961701104481392,3,2,0,2,3,2,3.541407607347585,3.08281521469517,1.541407607347585
3727,1,20,12,1,1,41873,0.0,16,1,1.7707252158924356,3,0,0,0,3,2,1.3082900863569742,2.6917099136430256,2.6917099136430256
